facet_id,facet_raw,facet_normalized,facet_key,catalogue_id,source_qualifier,facet_type,conversation_observable,sensitivity,abstention_reason,scoring_definition,score_anchors,retrieval_text,is_header_like,has_numeric_prefix,has_encoding_artifact,classification_rule
F0141,Peer-collaboration hours,Peer-collaboration hours,peer collaboration hours,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Peer-collaboration hours' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Peer-collaboration hours. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Peer-collaboration hours' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0142,Arts and Humanities,Arts and Humanities,arts and humanities,,,preference_lifestyle,True,medium,,"Rate how strongly the speaker states a preference or habit reflecting 'Arts and Humanities', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Arts and Humanities. preference lifestyle. Rate how strongly the speaker states a preference or habit reflecting 'Arts and Humanities', on a 1-5 scale.",False,False,False,preference_lifestyle
F0143,596. Religious practice: Quran khatam cycles per year,Quran khatam cycles per year,quran khatam cycles per year,596,Religious practice,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Quran khatam cycles per year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Quran khatam cycles per year. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Quran khatam cycles per year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_unit_bearing
F0144,926. Bahá’í spiritual metric: Ridván festival participation,Ridván festival participation,ridvan festival participation,926,Bahá'í spiritual metric,spiritual_religious_practice_metric,False,medium,requires_quantified_self_report,NOT SCORABLE FROM CONVERSATION. 'Ridván festival participation' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,,Ridván festival participation. spiritual religious practice metric. NOT SCORABLE FROM CONVERSATION. 'Ridván festival participation' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,False,True,True,spiritual_practice_named
F0145,Compassion,Compassion,compassion,,,interpersonal,True,low,,"Rate how strongly the speaker describes relating to others in terms of 'Compassion', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Compassion. interpersonal. Rate how strongly the speaker describes relating to others in terms of 'Compassion', on a 1-5 scale.",False,False,False,interpersonal
F0146,Information Retention,Information Retention,information retention,,,cognitive_test_ability,False,low,requires_standardised_assessment,NOT SCORABLE FROM CONVERSATION. 'Information Retention' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,,Information Retention. cognitive test ability. NOT SCORABLE FROM CONVERSATION. 'Information Retention' is classified as cognitive_test_ability; establishing it requires evidence outside the transcript (requires_standardised_assessment).,False,False,False,cognitive_test_score
F0147,Eye-contact duration,Eye-contact duration,eye contact duration,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Eye-contact duration' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Eye-contact duration. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Eye-contact duration' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0148,Self-righteousness,Self-righteousness,self righteousness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Self-righteousness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Self-righteousness. personality trait. Rate how strongly the speaker's own words display the disposition 'Self-righteousness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0149,General Mood and Attitude,General Mood and Attitude,general mood and attitude,,,emotional_state,True,medium,,"Rate how strongly the speaker expresses or reports the emotional state 'General Mood and Attitude', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","General Mood and Attitude. emotional state. Rate how strongly the speaker expresses or reports the emotional state 'General Mood and Attitude', on a 1-5 scale.",False,False,False,emotional
F0150,Serotonin transporter availability,Serotonin transporter availability,serotonin transporter availability,,,biometric_physiological,False,high,requires_biometric_measurement,NOT SCORABLE FROM CONVERSATION. 'Serotonin transporter availability' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,,Serotonin transporter availability. biometric physiological. NOT SCORABLE FROM CONVERSATION. 'Serotonin transporter availability' is classified as biometric_physiological; establishing it requires evidence outside the transcript (requires_biometric_measurement).,False,False,False,biomarker_named_analyte
F0151,Contribution to Group Goals,Contribution to Group Goals,contribution to group goals,,,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Contribution to Group Goals' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Contribution to Group Goals. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Contribution to Group Goals' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,False,False,quantified_count_noun
F0152,Dignity,Dignity,dignity,,,motivation_value,True,low,,"Rate how strongly the speaker expresses 'Dignity' as a driver or held value, on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Dignity. motivation value. Rate how strongly the speaker expresses 'Dignity' as a driver or held value, on a 1-5 scale.",False,False,False,motivation
F0153,HEXACO Personality Inventory Facets:,HEXACO Personality Inventory Facets,hexaco personality inventory facets,,,instrument_or_scale_header,False,low,malformed_or_header_row,NOT SCORABLE FROM CONVERSATION. 'HEXACO Personality Inventory Facets' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,,HEXACO Personality Inventory Facets. instrument or scale header. NOT SCORABLE FROM CONVERSATION. 'HEXACO Personality Inventory Facets' is classified as instrument_or_scale_header; establishing it requires evidence outside the transcript (malformed_or_header_row).,True,False,False,structural_header
F0154,Evaluating Solutions,Evaluating Solutions,evaluating solutions,,,cognitive_style,True,low,,"Rate how strongly the speaker's reasoning in this conversation exhibits 'Evaluating Solutions', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Evaluating Solutions. cognitive style. Rate how strongly the speaker's reasoning in this conversation exhibits 'Evaluating Solutions', on a 1-5 scale.",False,False,False,cognitive_style
F0155,Input,Input,input,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Input', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Input. personality trait. Rate how strongly the speaker's own words display the disposition 'Input', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0156,Discreteness,Discreteness,discreteness,,,personality_trait,True,low,,"Rate how strongly the speaker's own words display the disposition 'Discreteness', on a 1-5 scale.","1=no or very weak evidence | 2=weak / passing evidence | 3=moderate, explicit evidence | 4=strong, elaborated evidence | 5=very strong, repeated or richly detailed evidence","Discreteness. personality trait. Rate how strongly the speaker's own words display the disposition 'Discreteness', on a 1-5 scale.",False,False,False,fallback_bare_trait_noun
F0157,607. Energy-healing practice: Reiki sessions / year,Reiki sessions / year,reiki sessions year,607,Energy-healing practice,quantified_activity_metric,False,low,requires_external_records,NOT SCORABLE FROM CONVERSATION. 'Reiki sessions / year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,,Reiki sessions / year. quantified activity metric. NOT SCORABLE FROM CONVERSATION. 'Reiki sessions / year' is classified as quantified_activity_metric; establishing it requires evidence outside the transcript (requires_external_records).,False,True,False,quantified_unit_bearing
F0158,692. Astrology: Rising sign is Scorpio,Rising sign is Scorpio,rising sign is scorpio,692,Astrology,spiritual_religious_practice_metric,False,medium,requires_quantified_self_report,NOT SCORABLE FROM CONVERSATION. 'Rising sign is Scorpio' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,,Rising sign is Scorpio. spiritual religious practice metric. NOT SCORABLE FROM CONVERSATION. 'Rising sign is Scorpio' is classified as spiritual_religious_practice_metric; establishing it requires evidence outside the transcript (requires_quantified_self_report).,False,True,False,spiritual_practice_named
